253946985411772416|24
314115398629064704|10
260090278541656064|27
427417070687354892|21
234437740958056448|22
280359910103973888|21
145590812250603521|24
260109379984949250|20
347724447832342528|10
280370555742322689|3
455371839519064072|3
189034902040084480|11
348906205814456321|23
282942845361324032|22
327492277423439883|11
286922114987065345|21
360030184503508993|14
